transaction_id,amount,transaction_time,merchant_category,distance_from_home,is_fraud
TXN02786,47.44,2,4,10.42,0
TXN02787,59.06,15,4,17.33,0
TXN02788,6.44,17,4,3.62,0
TXN02789,6.75,12,5,11.3,0
TXN02790,12.09,23,4,0.82,0
TXN02791,5.79,23,5,1.45,0
TXN02792,123.48,17,2,8.42,0
TXN02793,132.63,18,2,2.89,0
TXN02794,10.09,19,3,13.54,0
TXN02795,71.67,4,1,2.67,0
TXN02796,45.35,16,3,6.62,0
TXN02797,40.92,5,4,8.33,0
TXN02798,63.85,6,2,13.85,0
TXN02799,8.3,10,2,37.33,0
TXN02800,158.32,6,1,5.86,0
TXN02801,11.3,2,2,17.73,0
TXN02802,151.4,22,3,4.37,0
TXN02803,47.23,21,1,20.43,0
TXN02804,41.85,14,1,8.76,0
TXN02805,148.7,14,5,23.66,0
TXN02806,91.1,13,1,29.32,0
TXN02807,26.33,7,4,1.98,0
TXN02808,123.93,18,1,28.02,0
TXN02809,23.98,3,1,21.72,0
TXN02810,66.29,7,3,0.33,0
TXN02811,49.99,23,5,1.06,0
TXN02812,16.07,7,4,0.08,0
TXN02813,67.61,15,1,3.27,0
TXN02814,44.3,21,1,7.02,0
TXN02815,186.6,1,5,27.51,0
TXN02816,161.17,18,3,3.73,0
TXN02817,74.48,12,5,49.95,0
TXN02818,1.58,13,2,9.76,0
TXN02819,32.68,13,5,0.01,0
TXN02820,71.77,3,1,16.6,0
TXN02821,31.83,4,5,7.18,0
TXN02822,8.36,12,2,24.62,0
TXN02823,39.49,17,4,1.29,0
TXN02824,47.89,14,5,10.61,0
TXN02825,58.16,12,4,7.0,0
TXN02826,113.24,18,5,16.47,0
TXN02827,51.47,13,4,40.71,0
TXN02828,290.91,3,2,496.16,1
TXN02829,45.39,14,1,5.39,0
TXN02830,71.8,16,4,4.28,0
TXN02831,34.36,13,4,4.83,0
TXN02832,45.47,16,1,2.76,0
TXN02833,10.2,19,2,6.71,0
TXN02834,27.21,21,4,2.52,0
TXN02835,16.14,8,3,3.85,0
TXN02836,10.17,16,5,0.36,0
TXN02837,61.94,13,2,1.88,0
TXN02838,6.41,5,3,0.99,0
TXN02839,71.18,1,1,11.49,0
TXN02840,52.57,10,5,1.57,0
TXN02841,91.8,23,1,11.45,0
TXN02842,252.81,23,1,5.8,0
TXN02843,7.58,11,4,9.81,0
TXN02844,88.83,13,2,3.4,0
TXN02845,124.27,4,4,4.62,0
TXN02846,4.69,17,3,19.29,0
TXN02847,94.24,20,2,1.95,0
TXN02848,33.46,15,4,6.73,0
TXN02849,39.69,15,4,4.56,0
TXN02850,29.47,8,1,6.08,0
TXN02851,84.16,17,4,5.3,0
TXN02852,37.57,23,1,5.42,0
TXN02853,22.12,7,1,7.32,0
TXN02854,8.54,8,5,2.78,0
TXN02855,11.19,20,2,11.7,0
TXN02856,32.68,5,2,11.37,0
TXN02857,32.79,11,1,4.72,0
TXN02858,52.09,3,3,18.91,0
TXN02859,104.85,8,5,9.95,0
TXN02860,18.92,3,2,21.95,0
TXN02861,13.87,10,4,12.64,0
TXN02862,72.91,18,3,12.61,0
TXN02863,46.56,7,4,19.05,0
TXN02864,28.88,19,1,12.83,0
TXN02865,52.72,14,5,9.93,0
TXN02866,1656.89,5,2,387.25,1
TXN02867,35.89,19,1,12.22,0
TXN02868,18.24,9,3,2.72,0
TXN02869,105.02,7,5,7.89,0
TXN02870,62.34,17,5,5.37,0
TXN02871,24.87,20,5,8.89,0
TXN02872,53.16,2,4,8.69,0
TXN02873,75.16,17,1,0.17,0
TXN02874,23.7,9,5,7.05,0
TXN02875,21.5,18,1,34.11,0
TXN02876,9.72,4,3,41.46,0
TXN02877,2.01,17,5,2.92,0
TXN02878,3.07,9,2,27.37,0
TXN02879,1.59,23,3,2.4,0
TXN02880,16.81,12,1,12.5,0
TXN02881,131.33,19,3,30.87,0
TXN02882,128.12,11,4,9.46,0
TXN02883,76.5,4,1,25.54,0
TXN02884,33.72,19,1,17.73,0
TXN02885,23.35,15,2,58.16,0
TXN02886,31.43,19,1,1.15,0
TXN02887,6.72,4,4,9.65,0
TXN02888,8.76,10,3,3.81,0
TXN02889,57.53,1,5,38.29,0
TXN02890,104.61,21,3,17.18,0
TXN02891,1149.32,5,2,461.61,1
TXN02892,14.44,12,2,5.4,0
TXN02893,18.66,16,5,2.14,0
TXN02894,25.66,7,3,5.57,0
TXN02895,41.45,20,1,2.12,0
TXN02896,41.24,16,1,15.44,0
TXN02897,183.25,0,1,6.76,0
TXN02898,103.97,12,2,0.39,0
TXN02899,8.95,17,4,4.32,0
TXN02900,98.88,5,2,8.34,0
TXN02901,8.66,3,1,5.7,0
TXN02902,34.48,7,2,7.58,0
TXN02903,12.24,19,3,14.49,0
TXN02904,722.81,2,5,110.6,1
TXN02905,51.23,23,3,31.62,0
TXN02906,102.14,0,2,17.07,0
TXN02907,23.81,5,4,1.33,0
TXN02908,177.34,5,1,2.02,0
TXN02909,8.03,10,3,1.96,0
TXN02910,36.98,18,4,0.51,0
TXN02911,97.58,9,1,4.25,0
TXN02912,1.97,15,5,37.13,0
TXN02913,102.37,22,5,6.87,0
TXN02914,83.86,20,4,0.53,0
TXN02915,69.42,8,1,10.43,0
TXN02916,35.92,23,1,34.82,0
TXN02917,47.91,18,3,10.36,0
TXN02918,26.16,17,4,8.93,0
TXN02919,48.1,14,1,15.79,0
TXN02920,77.9,12,1,3.41,0
TXN02921,140.02,3,5,11.97,0
TXN02922,5.29,14,4,8.19,0
TXN02923,11.38,5,3,9.19,0
TXN02924,1311.08,8,5,100.52,1
TXN02925,91.92,3,3,0.87,0
TXN02926,52.33,10,5,23.85,0
TXN02927,23.56,23,3,6.95,0
TXN02928,31.44,6,5,11.83,0
TXN02929,72.26,5,2,1.67,0
TXN02930,16.4,6,3,9.51,0
TXN02931,146.06,14,1,0.01,0
TXN02932,46.84,18,5,21.25,0
TXN02933,20.82,9,2,3.14,0
TXN02934,8.82,5,1,1.84,0
TXN02935,28.64,4,5,36.51,0
TXN02936,122.21,21,3,4.6,0
TXN02937,28.58,0,3,7.42,0
TXN02938,43.44,14,1,1.42,0
TXN02939,63.57,16,4,6.91,0
TXN02940,160.18,18,1,11.86,0
TXN02941,74.37,10,5,0.51,0
TXN02942,95.44,7,2,16.85,0
TXN02943,39.14,17,2,0.26,0
TXN02944,80.66,15,5,12.41,0
TXN02945,1000.91,1,5,411.59,1
TXN02946,13.12,21,1,7.59,0
TXN02947,4.21,8,5,6.03,0
TXN02948,36.96,15,1,8.12,0
TXN02949,20.8,8,1,6.81,0
TXN02950,49.42,11,4,2.53,0
TXN02951,142.73,14,3,20.68,0
TXN02952,29.31,17,3,8.74,0
TXN02953,4.68,20,5,0.44,0
TXN02954,43.66,7,2,0.56,0
TXN02955,46.42,20,1,0.03,0
TXN02956,161.41,22,5,17.12,0
TXN02957,88.23,15,4,1.87,0
TXN02958,19.63,2,5,20.06,0
TXN02959,18.58,12,4,6.31,0
TXN02960,7.81,6,4,7.13,0
TXN02961,6.54,1,1,3.71,0
TXN02962,178.54,19,3,2.11,0
TXN02963,142.47,21,5,58.88,0
TXN02964,38.2,14,5,26.38,0
TXN02965,45.62,1,2,18.67,0
TXN02966,18.61,7,4,23.64,0
TXN02967,116.61,23,4,23.21,0
TXN02968,7.81,19,1,4.76,0
TXN02969,113.4,1,1,11.33,0
TXN02970,33.42,11,1,3.87,0
TXN02971,13.74,14,4,9.83,0
TXN02972,27.31,8,5,12.05,0
TXN02973,40.67,19,4,0.95,0
TXN02974,33.12,12,2,2.34,0
TXN02975,55.13,12,2,5.17,0
TXN02976,12.64,13,5,22.15,0
TXN02977,15.81,8,5,9.02,0
TXN02978,81.72,23,4,20.74,0
TXN02979,8.22,2,4,0.07,0
TXN02980,6.81,23,4,32.78,0
TXN02981,54.01,21,4,7.44,0
TXN02982,41.49,14,5,3.63,0
TXN02983,58.36,19,4,11.83,0
TXN02984,135.49,8,4,3.09,0
TXN02985,43.42,0,1,29.03,0
TXN02986,13.07,17,1,6.35,0
TXN02987,1306.73,4,3,457.59,1
TXN02988,43.1,4,4,1.99,0
TXN02989,39.93,23,2,13.12,0
TXN02990,868.06,9,1,336.39,1
TXN02991,8.49,15,2,2.81,0
TXN02992,61.97,22,1,2.42,0
TXN02993,12.45,19,3,13.81,0
TXN02994,29.73,19,4,2.09,0
TXN02995,17.79,8,3,4.35,0
TXN02996,8.72,16,1,1.1,0
TXN02997,25.53,7,1,18.76,0
TXN02998,19.45,21,4,0.71,0
TXN02999,156.16,13,5,16.58,0
TXN03000,172.88,22,4,1.43,0
TXN03001,8.14,3,2,0.51,0
TXN03002,16.3,15,5,17.88,0
TXN03003,1077.94,2,1,193.53,1
TXN03004,70.27,17,2,22.82,0
TXN03005,14.89,13,1,2.17,0
TXN03006,1.56,17,2,2.63,0
TXN03007,36.57,9,2,11.83,0
TXN03008,26.1,7,1,1.95,0
TXN03009,51.26,8,5,9.26,0
TXN03010,8.85,17,1,19.42,0
TXN03011,33.9,23,3,1.57,0
TXN03012,34.87,12,3,15.01,0
TXN03013,14.0,7,5,10.68,0
TXN03014,1.93,6,1,7.25,0
TXN03015,16.16,9,2,8.16,0
TXN03016,53.68,0,1,10.4,0
TXN03017,11.08,13,3,4.14,0
TXN03018,62.88,7,5,5.24,0
TXN03019,62.04,12,1,15.86,0
TXN03020,50.82,0,5,4.36,0
TXN03021,33.93,15,5,5.69,0
TXN03022,12.3,15,5,13.82,0
TXN03023,80.03,9,2,6.98,0
TXN03024,125.43,10,3,12.82,0
TXN03025,5.44,13,1,0.09,0
TXN03026,63.96,21,5,15.45,0
TXN03027,21.7,4,3,11.14,0
TXN03028,11.92,21,4,14.42,0
TXN03029,6.1,20,3,28.53,0
TXN03030,215.58,1,4,1.82,0
TXN03031,18.9,2,2,14.99,0
TXN03032,20.37,2,3,17.91,0
TXN03033,62.14,10,3,1.69,0
TXN03034,65.05,19,2,6.81,0
TXN03035,3.84,3,4,1.38,0
TXN03036,1462.95,5,1,433.59,1
TXN03037,38.14,13,5,0.62,0
TXN03038,164.07,17,1,8.56,0
TXN03039,111.33,20,4,0.39,0
TXN03040,26.68,16,3,7.99,0
TXN03041,6.11,15,2,11.24,0
TXN03042,194.41,17,5,4.7,0
TXN03043,50.16,7,5,3.29,0
TXN03044,41.69,16,4,16.82,0
TXN03045,47.58,1,1,1.23,0
TXN03046,56.88,9,4,16.97,0
TXN03047,11.93,17,5,10.38,0
TXN03048,94.54,17,2,12.98,0
TXN03049,366.41,6,4,13.64,0
TXN03050,68.27,2,3,17.93,0
TXN03051,26.97,13,4,0.85,0
TXN03052,503.37,2,4,322.03,1
TXN03053,71.51,23,4,2.67,0
TXN03054,66.77,12,2,17.99,0
TXN03055,23.38,15,4,1.66,0
TXN03056,4.42,17,3,31.2,0
TXN03057,81.56,14,1,7.73,0
TXN03058,79.55,3,4,5.31,0
TXN03059,33.1,7,5,18.46,0
TXN03060,14.07,10,5,10.54,0
TXN03061,12.31,17,3,0.8,0
TXN03062,6.62,6,4,9.4,0
TXN03063,17.07,15,2,9.04,0
TXN03064,20.64,11,5,5.35,0
TXN03065,6.64,22,2,16.35,0
TXN03066,14.07,3,5,0.33,0
TXN03067,18.6,7,3,5.46,0
TXN03068,175.1,1,5,8.95,0
TXN03069,98.71,3,5,9.74,0
TXN03070,55.19,10,2,24.28,0
TXN03071,149.96,10,2,4.33,0
TXN03072,119.16,10,3,4.31,0
TXN03073,16.09,19,4,0.33,0
TXN03074,146.78,0,3,1.78,0
TXN03075,27.19,1,4,10.82,0
TXN03076,26.11,4,4,22.73,0
TXN03077,131.29,17,4,2.16,0
TXN03078,25.77,21,3,2.83,0
TXN03079,56.19,23,2,27.73,0
TXN03080,67.71,13,2,2.91,0
TXN03081,72.1,20,4,4.41,0
TXN03082,18.83,7,4,1.4,0
TXN03083,43.36,4,5,0.73,0
TXN03084,59.39,14,4,9.07,0
TXN03085,91.3,7,3,12.0,0
TXN03086,15.86,5,3,7.61,0
TXN03087,8.42,9,3,3.78,0
TXN03088,3.69,14,2,10.26,0
TXN03089,972.24,2,2,358.51,1
TXN03090,162.26,14,2,19.71,0
TXN03091,37.89,9,5,30.58,0
TXN03092,61.66,3,4,0.74,0
TXN03093,62.25,20,2,18.48,0
TXN03094,32.36,0,3,6.72,0
TXN03095,11.59,18,5,5.41,0
TXN03096,5.48,12,4,3.11,0
TXN03097,50.77,11,4,0.71,0
TXN03098,173.78,9,4,3.0,0
TXN03099,7.52,8,2,6.18,0
TXN03100,19.64,4,1,14.82,0
TXN03101,10.22,0,2,13.84,0
TXN03102,39.76,4,2,1.42,0
TXN03103,463.4,3,1,400.61,1
TXN03104,71.32,16,4,19.75,0
TXN03105,84.86,4,2,2.5,0
TXN03106,5.27,22,2,7.6,0
TXN03107,16.58,3,4,4.59,0
TXN03108,3.33,13,4,0.13,0
TXN03109,40.68,6,5,17.1,0
TXN03110,278.92,12,1,4.79,0
TXN03111,29.99,20,3,8.21,0
TXN03112,30.93,7,1,30.53,0
TXN03113,80.13,13,3,7.69,0
TXN03114,159.48,13,5,13.14,0
TXN03115,228.03,13,4,0.47,0
TXN03116,22.77,5,3,1.1,0
TXN03117,78.87,2,4,3.46,0
TXN03118,54.32,15,3,2.35,0
TXN03119,2.54,4,4,8.43,0
TXN03120,105.62,11,1,7.52,0
TXN03121,749.83,4,4,372.17,1
TXN03122,2.77,10,5,18.05,0
TXN03123,26.47,13,1,14.95,0
TXN03124,17.99,2,2,11.36,0
TXN03125,42.41,19,5,3.71,0
TXN03126,116.12,23,2,15.42,0
TXN03127,7.48,16,5,9.68,0
TXN03128,8.97,8,4,0.14,0
TXN03129,77.18,8,5,1.77,0
TXN03130,68.26,14,2,2.74,0
TXN03131,311.46,4,3,495.75,1
TXN03132,4.73,22,4,0.12,0
TXN03133,35.51,5,1,2.34,0
TXN03134,34.26,14,1,12.66,0
TXN03135,144.79,9,2,8.99,0
TXN03136,24.29,10,5,1.92,0
TXN03137,20.68,8,4,15.88,0
TXN03138,44.83,7,3,0.95,0
TXN03139,56.02,21,1,13.64,0
TXN03140,90.9,15,4,9.72,0
TXN03141,1226.59,5,4,199.28,1
TXN03142,36.92,12,5,9.33,0
TXN03143,71.39,13,5,24.71,0
TXN03144,75.95,15,5,1.99,0
TXN03145,2.96,22,5,18.01,0
TXN03146,18.4,16,1,0.54,0
TXN03147,361.39,2,1,277.68,1
TXN03148,60.63,22,2,12.13,0
TXN03149,144.04,22,2,3.54,0
TXN03150,54.59,12,3,0.32,0
TXN03151,31.94,10,2,11.12,0
TXN03152,1.98,4,1,1.88,0
TXN03153,28.74,12,5,3.82,0
TXN03154,165.51,13,1,35.4,0
TXN03155,204.96,16,5,0.25,0
TXN03156,24.65,7,5,0.35,0
TXN03157,87.04,18,4,4.13,0
TXN03158,15.44,3,4,11.21,0
TXN03159,12.44,21,5,0.94,0
TXN03160,42.44,15,3,3.57,0
TXN03161,17.54,14,4,16.97,0
TXN03162,72.64,13,2,2.81,0
TXN03163,169.76,5,5,21.18,0
TXN03164,12.14,6,4,4.19,0
TXN03165,30.02,21,3,8.86,0
TXN03166,20.13,7,5,13.12,0
TXN03167,3.16,8,1,1.41,0
TXN03168,55.58,0,2,5.67,0
TXN03169,12.01,1,2,10.36,0
TXN03170,17.59,9,1,1.53,0
TXN03171,62.63,20,5,6.25,0
TXN03172,152.39,7,1,15.12,0
TXN03173,47.08,14,5,10.21,0
TXN03174,74.95,16,2,0.13,0
TXN03175,58.68,8,1,12.27,0
TXN03176,51.48,2,1,18.14,0
TXN03177,2.4,2,1,1.51,0
TXN03178,109.83,0,1,6.99,0
TXN03179,32.1,1,3,8.92,0
TXN03180,68.93,15,2,19.02,0
TXN03181,36.67,15,4,16.13,0
TXN03182,465.51,2,4,439.77,1
TXN03183,25.94,16,4,3.2,0
TXN03184,46.52,7,4,1.43,0
TXN03185,6.86,6,2,14.66,0
TXN03186,29.01,14,3,4.65,0
TXN03187,14.99,14,1,8.16,0
TXN03188,15.64,16,2,2.47,0
TXN03189,44.11,9,2,5.7,0
TXN03190,8.26,19,1,2.12,0
TXN03191,108.27,11,4,20.28,0
TXN03192,25.18,16,2,9.29,0
TXN03193,59.34,20,1,6.57,0
TXN03194,3.27,3,2,0.11,0
TXN03195,10.3,12,5,5.89,0
TXN03196,51.27,22,2,11.65,0
TXN03197,20.49,12,1,35.25,0
TXN03198,28.63,8,3,18.3,0
TXN03199,45.61,4,1,7.05,0
TXN03200,26.43,3,1,11.25,0
TXN03201,5.6,6,1,4.71,0
TXN03202,71.91,20,3,12.18,0
TXN03203,16.06,13,3,7.55,0
TXN03204,89.99,22,1,8.9,0
TXN03205,58.64,4,4,4.0,0
TXN03206,83.56,12,2,32.96,0
TXN03207,1422.31,14,2,98.53,1
TXN03208,7.23,4,2,32.13,0
TXN03209,51.13,23,3,22.64,0
TXN03210,27.77,2,5,17.51,0
TXN03211,1498.3,22,1,100.41,1
TXN03212,28.56,13,4,23.55,0
TXN03213,102.76,19,4,3.85,0
TXN03214,25.92,16,5,1.43,0
TXN03215,58.98,15,3,0.6,0
TXN03216,13.13,8,4,12.14,0
TXN03217,11.09,12,1,12.95,0
TXN03218,19.88,16,4,4.93,0
TXN03219,41.78,10,4,5.15,0
TXN03220,22.04,9,5,28.69,0
TXN03221,65.17,22,1,5.37,0
TXN03222,78.31,9,1,7.92,0
TXN03223,3.74,0,2,3.16,0
TXN03224,366.8,0,1,21.58,0
TXN03225,465.9,3,2,224.3,1
TXN03226,21.42,10,2,26.76,0
TXN03227,23.43,19,4,4.75,0
TXN03228,82.47,22,5,19.28,0
TXN03229,58.89,12,2,12.47,0
TXN03230,23.94,7,3,18.22,0
TXN03231,41.54,16,1,35.54,0
TXN03232,5.37,7,5,1.35,0
TXN03233,25.96,21,2,23.67,0
TXN03234,36.3,19,2,6.02,0
TXN03235,6.38,14,4,5.99,0
TXN03236,28.57,15,5,29.01,0
TXN03237,40.73,16,1,16.73,0
TXN03238,57.84,22,1,8.32,0
TXN03239,99.64,20,4,1.3,0
TXN03240,95.39,8,3,1.31,0
TXN03241,5.42,5,4,1.18,0
TXN03242,22.06,0,4,2.08,0
TXN03243,110.47,13,2,7.35,0
TXN03244,65.41,18,4,15.21,0
TXN03245,9.22,17,4,3.65,0
TXN03246,35.21,6,5,10.2,0
TXN03247,55.5,19,5,15.35,0
TXN03248,57.77,20,5,3.87,0
TXN03249,33.65,4,4,14.23,0
TXN03250,16.45,9,1,12.06,0
TXN03251,15.9,20,1,29.95,0
TXN03252,82.9,12,4,15.54,0
TXN03253,22.65,21,3,0.92,0
TXN03254,92.14,9,5,16.04,0
TXN03255,23.49,21,2,12.03,0
TXN03256,18.36,0,1,0.67,0
TXN03257,3.56,6,5,6.13,0
TXN03258,17.22,0,4,5.98,0
TXN03259,44.82,7,2,0.81,0
TXN03260,8.84,5,1,0.23,0
TXN03261,98.05,5,4,6.57,0
TXN03262,26.6,7,3,21.77,0
TXN03263,2.22,6,2,5.16,0
TXN03264,1.83,9,3,8.68,0
TXN03265,4.84,1,5,22.04,0
TXN03266,47.91,16,2,6.09,0
TXN03267,85.05,11,5,22.24,0
TXN03268,123.55,13,5,0.45,0
TXN03269,19.22,3,4,30.18,0
TXN03270,5.01,13,1,21.55,0
TXN03271,69.95,16,2,5.38,0
TXN03272,10.46,16,3,7.64,0
TXN03273,13.31,1,2,2.7,0
TXN03274,35.91,19,5,29.49,0
TXN03275,32.17,11,1,1.03,0
TXN03276,1437.02,4,5,182.3,1
TXN03277,21.39,18,4,1.98,0
TXN03278,176.64,20,4,6.31,0
TXN03279,209.24,9,2,4.81,0
TXN03280,46.12,23,1,9.14,0
TXN03281,97.99,16,4,11.7,0
TXN03282,27.28,12,1,10.56,0
TXN03283,8.23,20,5,14.61,0
TXN03284,9.97,2,4,8.49,0
TXN03285,43.13,20,5,17.27,0
TXN03286,42.26,0,3,12.38,0
TXN03287,12.71,20,5,6.45,0
TXN03288,30.83,3,5,9.77,0
TXN03289,52.7,23,5,3.46,0
TXN03290,20.45,18,1,3.67,0
TXN03291,210.78,0,1,1.77,0
TXN03292,112.53,6,1,7.62,0
TXN03293,98.59,3,5,2.43,0
TXN03294,26.48,0,2,4.04,0
TXN03295,5.42,1,1,7.28,0
TXN03296,4.87,10,5,20.29,0
TXN03297,52.0,15,3,2.97,0
TXN03298,3.68,14,4,0.22,0
TXN03299,1.42,14,2,2.74,0
TXN03300,13.5,7,2,2.17,0
TXN03301,3.17,20,2,4.85,0
TXN03302,13.38,12,1,37.01,0
TXN03303,61.94,11,1,0.99,0
TXN03304,66.86,19,4,10.78,0
TXN03305,13.97,8,5,18.73,0
TXN03306,56.46,18,3,6.35,0
TXN03307,103.8,14,3,6.48,0
TXN03308,8.11,3,1,1.95,0
TXN03309,23.6,22,5,52.62,0
TXN03310,7.1,18,3,0.53,0
TXN03311,2.53,19,3,3.57,0
TXN03312,71.62,11,4,2.75,0
TXN03313,1220.85,7,1,191.81,1
TXN03314,128.64,5,3,5.73,0
TXN03315,79.01,20,5,3.43,0
TXN03316,21.75,6,2,15.46,0
TXN03317,31.98,17,2,7.62,0
TXN03318,6.27,6,5,15.07,0
TXN03319,5.9,7,2,9.01,0
TXN03320,109.9,14,1,40.2,0
TXN03321,4.26,19,3,35.03,0
TXN03322,130.32,7,5,14.17,0
TXN03323,42.44,12,4,15.75,0
TXN03324,16.94,0,1,12.29,0
TXN03325,33.65,0,3,0.85,0
TXN03326,1485.04,1,5,239.05,1
TXN03327,21.17,7,4,17.46,0
TXN03328,139.05,0,1,5.56,0
TXN03329,51.38,16,4,6.75,0
TXN03330,13.21,12,4,0.0,0
TXN03331,64.33,22,1,2.8,0
TXN03332,18.68,21,2,5.07,0
TXN03333,57.15,14,3,1.32,0
TXN03334,35.58,16,5,3.51,0
TXN03335,4.47,3,3,11.77,0
TXN03336,7.48,23,3,36.84,0
TXN03337,58.16,11,2,12.1,0
TXN03338,71.6,11,4,6.5,0
TXN03339,29.1,13,4,19.42,0
TXN03340,64.98,4,2,1.4,0
TXN03341,1161.8,4,4,361.59,1
TXN03342,20.14,3,5,20.47,0
TXN03343,1.21,23,2,11.71,0
TXN03344,42.69,23,5,4.91,0
TXN03345,11.27,3,2,5.38,0
TXN03346,5.9,13,2,0.95,0
TXN03347,7.9,0,5,19.63,0
TXN03348,130.26,6,1,4.07,0
TXN03349,16.9,11,5,1.7,0
TXN03350,58.58,10,3,18.6,0
TXN03351,94.19,21,5,0.92,0
TXN03352,62.03,1,4,34.36,0
TXN03353,94.92,22,1,2.18,0
TXN03354,40.72,23,4,21.02,0
TXN03355,6.27,16,5,13.94,0
TXN03356,5.99,1,1,9.74,0
TXN03357,9.61,11,2,5.93,0
TXN03358,125.46,20,1,10.89,0
TXN03359,9.21,19,3,1.13,0
TXN03360,25.86,22,3,1.93,0
TXN03361,75.52,3,5,11.55,0
TXN03362,332.41,1,5,490.54,1
TXN03363,215.65,17,1,7.79,0
TXN03364,112.44,2,5,12.73,0
TXN03365,5.44,7,1,1.36,0
TXN03366,118.37,19,5,15.68,0
TXN03367,7.12,0,2,18.81,0
TXN03368,12.83,10,1,0.75,0
TXN03369,1340.14,1,2,194.69,1
TXN03370,36.68,13,4,0.27,0
TXN03371,24.64,21,3,2.91,0
TXN03372,159.15,23,1,31.72,0
TXN03373,1319.64,5,3,303.47,1
TXN03374,12.59,1,5,6.13,0
TXN03375,79.58,13,3,9.43,0
TXN03376,66.59,16,3,16.53,0
TXN03377,9.71,14,2,7.41,0
TXN03378,115.7,19,1,7.13,0
TXN03379,26.84,0,4,1.32,0
TXN03380,42.56,21,5,2.34,0
TXN03381,7.7,18,3,0.32,0
TXN03382,57.08,2,2,8.24,0
TXN03383,51.66,5,2,0.71,0
TXN03384,28.06,6,3,6.48,0
TXN03385,127.58,19,2,5.82,0
TXN03386,56.6,21,2,8.82,0
TXN03387,41.35,17,2,16.48,0
TXN03388,3.77,0,5,5.81,0
TXN03389,15.55,12,1,10.06,0
TXN03390,75.04,9,3,9.58,0
TXN03391,11.32,10,2,23.02,0
TXN03392,3.55,20,2,3.04,0
TXN03393,195.25,7,2,3.59,0
TXN03394,1553.75,3,1,485.13,1
TXN03395,724.25,3,1,391.52,1
TXN03396,28.63,13,3,21.01,0
TXN03397,18.81,20,1,36.47,0
TXN03398,1506.64,2,4,354.76,1
TXN03399,32.14,1,4,3.82,0
TXN03400,14.21,0,3,18.06,0
TXN03401,14.05,9,5,1.08,0
TXN03402,96.61,4,2,32.4,0
TXN03403,56.46,20,5,6.42,0
TXN03404,53.28,16,1,13.35,0
TXN03405,59.59,7,5,25.68,0
TXN03406,626.03,21,3,286.16,1
TXN03407,77.31,21,2,8.76,0
TXN03408,26.79,6,3,2.83,0
TXN03409,82.25,3,5,4.73,0
TXN03410,1.07,19,1,3.24,0
TXN03411,6.51,6,1,10.92,0
TXN03412,58.15,18,2,9.3,0
TXN03413,34.16,7,4,18.75,0
TXN03414,37.55,20,2,5.75,0
TXN03415,87.61,0,5,10.19,0
TXN03416,86.96,8,5,9.0,0
TXN03417,14.29,16,1,33.64,0
TXN03418,96.53,7,5,1.76,0
TXN03419,18.32,10,1,1.93,0
TXN03420,54.74,20,1,0.13,0
TXN03421,1117.2,1,3,281.7,1
TXN03422,239.96,18,1,6.77,0
TXN03423,7.83,14,2,1.07,0
TXN03424,20.9,14,1,6.29,0
TXN03425,6.28,23,3,4.77,0
TXN03426,32.33,16,1,18.99,0
TXN03427,22.97,18,4,3.89,0
TXN03428,4.5,10,4,9.29,0
TXN03429,49.27,16,2,48.33,0
TXN03430,1350.31,3,1,281.25,1
TXN03431,5.29,6,1,0.09,0
TXN03432,75.81,2,1,2.39,0
TXN03433,24.48,0,4,7.63,0
TXN03434,87.71,11,1,5.29,0
TXN03435,73.07,22,4,15.0,0
TXN03436,24.21,0,2,4.51,0
TXN03437,48.16,7,2,0.81,0
TXN03438,133.97,19,3,0.81,0
TXN03439,109.02,6,1,11.14,0
TXN03440,25.65,18,2,45.92,0
TXN03441,13.04,21,4,3.45,0
TXN03442,73.43,9,1,4.14,0
TXN03443,24.88,16,3,5.18,0
TXN03444,50.01,9,2,2.96,0
TXN03445,111.93,16,3,9.14,0
TXN03446,6.03,23,5,28.86,0
TXN03447,45.52,14,3,6.32,0
TXN03448,227.31,19,1,5.5,0
TXN03449,56.35,7,2,21.19,0
TXN03450,98.32,4,5,5.44,0
TXN03451,1471.57,4,2,118.8,1
TXN03452,45.26,7,4,3.18,0
TXN03453,44.17,22,2,10.63,0
TXN03454,3.52,0,4,1.38,0
TXN03455,5.79,0,3,1.12,0
TXN03456,11.43,6,2,15.76,0
TXN03457,9.13,23,5,18.7,0
TXN03458,146.36,17,1,1.7,0
TXN03459,79.02,8,4,2.16,0
TXN03460,54.38,0,3,2.91,0
TXN03461,20.81,6,4,5.0,0
TXN03462,34.01,9,1,6.49,0
TXN03463,77.46,10,1,2.9,0
TXN03464,20.76,8,4,1.66,0
TXN03465,89.77,8,1,3.31,0
TXN03466,92.91,20,5,5.05,0
TXN03467,24.1,16,1,13.9,0
TXN03468,4.3,2,1,9.81,0
TXN03469,539.42,1,2,299.13,1
TXN03470,31.05,0,1,6.0,0
TXN03471,160.12,7,1,11.48,0
TXN03472,142.27,9,4,1.37,0
TXN03473,25.05,11,1,0.04,0
TXN03474,16.1,15,5,7.61,0
TXN03475,51.75,17,2,66.44,0
TXN03476,4.72,18,2,2.45,0
TXN03477,178.15,4,4,10.64,0
TXN03478,107.06,3,4,1.54,0
TXN03479,6.33,10,2,8.51,0
TXN03480,76.93,12,5,1.63,0
TXN03481,32.36,5,1,5.84,0
TXN03482,41.64,22,2,19.57,0
